REFUSE_AREA,NEW_ROUTE_ID,Residual_Week,Residual_Day,Recylcing_Week,Recycling_Day,Glass_Week,Glass_Day,Column1,Column2,Postcode,FULL_ADDRESS,NOTE,Column3
BUTE,Bute_32,3,Tuesday,2,Wednesday,,,,,PA20 9JY,,Updated 03/08/16,7.00 am
BUTE,Bute_32,3,Tuesday,2,Wednesday,,,,,PA20 9LA,,No Change,7.00 am
BUTE,Bute_32,3,Tuesday,2,Wednesday,,,,,PA20 9LB,,No Change,7.00 am
BUTE,Bute_32,3,Tuesday,2,Wednesday,,,,,PA20 9LF,,No Change,7.00 am
BUTE,Bute_33,3,Wednesday,1,Thursday,,,,,PA20 9BA,"1 BROADCROFT LANE, ROTHESAY, BUTE",No Change,7.00 am
BUTE,Bute_33,3,Wednesday,1,Thursday,,,,,PA20 9BA,"1A, BROADCROFT LANE, ROTHESAY, BUTE",No Change,7.00 am
BUTE,Bute_33,3,Wednesday,1,Thursday,,,,,PA20 9BA,"2 BROADCROFT LANE, ROTHESAY, BUTE",No Change,7.00 am
BUTE,Bute_33,3,Wednesday,1,Thursday,,,,,PA20 9BA,"2A, BROADCROFT LANE, ROTHESAY, BUTE",No Change,7.00 am
BUTE,Bute_33,3,Wednesday,1,Thursday,,,,,PA20 9BA,"3 BROADCROFT LANE, ROTHESAY, BUTE",No Change,7.00 am
BUTE,Bute_33,3,Wednesday,1,Thursday,,,,,PA20 9BA,"4 BROADCROFT LANE, ROTHESAY, BUTE",No Change,7.00 am
BUTE,Bute_33,3,Wednesday,1,Thursday,,,,,PA20 9BA,"5 BROADCROFT LANE, ROTHESAY, BUTE",No Change,7.00 am
BUTE,Bute_33,3,Wednesday,1,Thursday,,,,,PA20 9BA,"6 BROADCROFT LANE, ROTHESAY, BUTE",No Change,7.00 am
BUTE,Bute_33,3,Wednesday,1,Thursday,,,,,PA20 9BA,"7 BROADCROFT LANE, ROTHESAY, BUTE",No Change,7.00 am
BUTE,Bute_33,3,Wednesday,1,Thursday,,,,,PA20 9BE,,No Change,7.00 am
BUTE,Bute_33,3,Wednesday,1,Thursday,,,,,PA20 9HN,,No Change,7.00 am
BUTE,Bute_33,3,Wednesday,1,Thursday,,,,,PA20 9HW,,No Change,7.00 am
BUTE,Bute_33,3,Wednesday,1,Thursday,,,,,PA20 9JB,,No Change,7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,"10 ROTHESAY COURT, ROTHESAY, ISLE OF BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,"11 ROTHESAY COURT, ROTHESAY, ISLE OF BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,"12 ROTHESAY COURT, ROTHESAY, ISLE OF BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,"14 ROTHESAY COURT, ROTHESAY, ISLE OF BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,"15 ROTHESAY COURT, ROTHESAY, ISLE OF BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,"16 ROTHESAY COURT, ROTHESAY, ISLE OF BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,"17 ROTHESAY COURT, ROTHESAY, ISLE OF BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,"18 ROTHESAY COURT, ROTHESAY, ISLE OF BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,"19 ROTHESAY COURT, ROTHESAY, ISLE OF BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,"2 ROTHESAY COURT, ROTHESAY, ISLE OF BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,"20 ROTHESAY COURT, ROTHESAY, ISLE OF BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,"21 ROTHESAY COURT, ROTHESAY, ISLE OF BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,"22 ROTHESAY COURT, ROTHESAY, ISLE OF BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,"23 ROTHESAY COURT, ROTHESAY, ISLE OF BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,"24 ROTHESAY COURT, ROTHESAY, ISLE OF BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,"25 ROTHESAY COURT, ROTHESAY, ISLE OF BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,"26 ROTHESAY COURT, ROTHESAY, ISLE OF BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,"27 ROTHESAY COURT, ROTHESAY, ISLE OF BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,"28 ROTHESAY COURT, ROTHESAY, ISLE OF BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,"29 ROTHESAY COURT, ROTHESAY, ISLE OF BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,"3 ROTHESAY COURT, ROTHESAY, ISLE OF BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,"30 ROTHESAY COURT, ROTHESAY, ISLE OF BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,"31 ROTHESAY COURT, ROTHESAY, ISLE OF BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,"32 ROTHESAY COURT, ROTHESAY, ISLE OF BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,"33 ROTHESAY COURT, ROTHESAY, ISLE OF BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,"34 ROTHESAY COURT, ROTHESAY, ISLE OF BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,"35 ROTHESAY COURT, ROTHESAY, ISLE OF BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,"36 ROTHESAY COURT, ROTHESAY, ISLE OF BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,"37 ROTHESAY COURT, ROTHESAY, ISLE OF BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,"4 ROTHESAY COURT, ROTHESAY, ISLE OF BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,"5 ROTHESAY COURT, ROTHESAY, ISLE OF BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,"6 ROTHESAY COURT, ROTHESAY, ISLE OF BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,"7 ROTHESAY COURT, ROTHESAY, ISLE OF BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,"8 ROTHESAY COURT, ROTHESAY, ISLE OF BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,"9 ROTHESAY COURT, ROTHESAY, ISLE OF BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,All addresses at this postcode except those listed below,"Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_35,3,Thursday,1,Thursday,,,,,PA20 9BA,"WARDEN'S FLAT, ROTHESAY COURT, ROTHESAY, ISLE OF BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_37,3,Thursday,2,Thursday,,,,,PA20 0JY,"1A CHAPELHILL VILLA, ACADEMY ROAD, ROTHESAY, BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_37,3,Thursday,2,Thursday,,,,,PA20 0JY,All addresses at this postcode except those listed below,"Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_37,3,Thursday,2,Thursday,,,,,PA20 0JY,"CHAPELHILL VILLA, ACADEMY ROAD, ROTHESAY, BUTE","Residual move to Week 3, Thursday",7.00 am
BUTE,Bute_4,1,Tuesday,2,Wednesday,,,,,PA20 9EZ,"1 ARDENCRAIG LANE, ROTHESAY, BUTE",No Change,7.00 am
BUTE,Bute_4,1,Tuesday,2,Wednesday,,,,,PA20 9EZ,"4 ARDENCRAIG LANE, ROTHESAY, BUTE",No Change,7.00 am
BUTE,Bute_4,1,Tuesday,2,Wednesday,,,,,PA20 9EZ,"5 ARDENCRAIG LANE, ROTHESAY, BUTE",No Change,7.00 am
BUTE,Bute_4,1,Tuesday,2,Wednesday,,,,,PA20 9EZ,All addresses at this postcode except those listed below,No Change,7.00 am
BUTE,Bute_4,1,Tuesday,2,Wednesday,,,,,PA20 9EZ,"EVANDER, 3 ARDENCRAIG LANE, ROTHESAY, BUTE",No Change,7.00 am
BUTE,Bute_4,1,Tuesday,2,Wednesday,,,,,PA20 9EZ,"KINTARA, ARDENCRAIG LANE, ROTHESAY, BUTE",No Change,7.00 am
BUTE,Bute_4,1,Tuesday,2,Wednesday,,,,,PA20 9EZ,"NO 7, ARDENCRAIG LANE, ROTHESAY, BUTE",No Change,7.00 am
BUTE,Bute_4,1,Tuesday,2,Wednesday,,,,,PA20 9EZ,"THE LAUREL, ARDENCRAIG LANE, ROTHESAY, BUTE",No Change,7.00 am
BUTE,Bute_4,1,Tuesday,2,Wednesday,,,,,PA20 9EA,,No Change,7.00 am
BUTE,Bute_4,1,Tuesday,2,Wednesday,,,,,PA20 9ED,,No Change,7.00 am
BUTE,Bute_4,1,Tuesday,2,Wednesday,,,,,PA20 9EG,,No Change,7.00 am
BUTE,Bute_4,1,Tuesday,2,Wednesday,,,,,PA20 9EJ,,No Change,7.00 am
BUTE,Bute_4,1,Tuesday,2,Wednesday,,,,,PA20 9EN,,No Change,7.00 am
BUTE,Bute_4,1,Tuesday,2,Wednesday,,,,,PA20 9EW,,No Change,7.00 am
BUTE,Bute_4,1,Tuesday,2,Wednesday,,,,,PA20 9EX,,No Change,7.00 am
BUTE,Bute_4,1,Tuesday,2,Wednesday,,,,,PA20 9EY,,No Change,7.00 am
BUTE,Bute_4,1,Tuesday,2,Wednesday,,,,,PA20 9JP,,No Change,7.00 am
BUTE,Bute_4,1,Tuesday,2,Wednesday,,,,,PA20 9JR,,No Change,7.00 am
BUTE,Bute_4,1,Tuesday,2,Wednesday,,,,,PA20 9JS,,No Change,7.00 am
BUTE,Bute_4,1,Tuesday,2,Wednesday,,,,,PA20 9JT,,No Change,7.00 am
BUTE,Bute_4,1,Tuesday,2,Wednesday,,,,,PA20 9JX,,No Change,7.00 am
BUTE,Bute_4,1,Tuesday,2,Wednesday,,,,,PA20 9JZ,,No Change,7.00 am
BUTE,Bute_4,1,Tuesday,2,Wednesday,,,,,PA20 9LE,,No Change,7.00 am
BUTE,Bute_5,1,Tuesday,1,Thursday,,,,,PA20 9EH,,No Change,7.00 am
BUTE,Bute_5,1,Tuesday,1,Thursday,,,,,PA20 9HF,,No Change,7.00 am
BUTE,Bute_5,1,Tuesday,1,Thursday,,,,,PA20 9HG,,No Change,7.00 am
BUTE,Bute_5,1,Tuesday,1,Thursday,,,,,PA20 9HJ,,No Change,7.00 am
BUTE,Bute_5,1,Tuesday,1,Thursday,,,,,PA20 9HL,,No Change,7.00 am
BUTE,Bute_5,1,Tuesday,1,Thursday,,,,,PA20 9HP,,No Change,7.00 am
BUTE,Bute_5,1,Tuesday,1,Thursday,,,,,PA20 9HQ,,No Change,7.00 am
BUTE,Bute_5,1,Tuesday,1,Thursday,,,,,PA20 9HR,,No Change,7.00 am
BUTE,Bute_5,1,Tuesday,1,Thursday,,,,,PA20 9HS,,No Change,7.00 am
BUTE,Bute_5,1,Tuesday,1,Thursday,,,,,PA20 9HT,,No Change,7.00 am
BUTE,Bute_5,1,Tuesday,1,Thursday,,,,,PA20 9HU,,No Change,7.00 am
BUTE,Bute_5,1,Tuesday,1,Thursday,,,,,PA20 9HX,,No Change,7.00 am
BUTE,Bute_5,1,Tuesday,1,Thursday,,,,,PA20 9HY,,No Change,7.00 am
BUTE,Bute_5,1,Tuesday,1,Thursday,,,,,PA20 9HZ,,No Change,7.00 am
BUTE,Bute_5,1,Tuesday,1,Thursday,,,,,PA20 9JA,,No Change,7.00 am
BUTE,Bute_5,1,Tuesday,1,Thursday,,,,,PA20 9JE,,No Change,7.00 am
BUTE,Bute_6,1,Wednesday,1,Wednesday,,,,,PA20 0NJ,,No Change,7.00 am
BUTE,Bute_6,1,Wednesday,1,Wednesday,,,,,PA20 0NL,,No Change,7.00 am
BUTE,Bute_6,1,Wednesday,1,Wednesday,,,,,PA20 0NN,,No Change,7.00 am
BUTE,Bute_6,1,Wednesday,1,Wednesday,,,,,PA20 0NP,,No Change,7.00 am
BUTE,Bute_6,1,Wednesday,1,Wednesday,,,,,PA20 0NW,,No Change,7.00 am
BUTE,Bute_9,1,Wednesday,2,Wednesday,,,,,PA20 9LD,"5 ALBANY TERRACE, 59 MOUNT STUART ROAD, ROTHESAY, BUTE",No Change,7.00 am
BUTE,Bute_9,1,Wednesday,2,Wednesday,,,,,PA20 9LD,"55 MOUNT STUART ROAD, ROTHESAY, BUTE",No Change,7.00 am
BUTE,Bute_9,1,Wednesday,2,Wednesday,,,,,PA20 9LD,"56 MOUNT STUART ROAD, ROTHESAY, BUTE",No Change,7.00 am
BUTE,Bute_9,1,Wednesday,2,Wednesday,,,,,PA20 9LD,"57 MOUNT STUART ROAD, ROTHESAY, BUTE",No Change,7.00 am
BUTE,Bute_9,1,Wednesday,2,Wednesday,,,,,PA20 9LD,"58 MOUNT STUART ROAD, ROTHESAY, BUTE",No Change,7.00 am
BUTE,Bute_9,1,Wednesday,2,Wednesday,,,,,PA20 9LD,"60 MOUNT STUART ROAD, ROTHESAY, BUTE",No Change,7.00 am
BUTE,Bute_9,1,Wednesday,2,Wednesday,,,,,PA20 9LD,"64 MOUNT STUART ROAD, ROTHESAY, BUTE",No Change,7.00 am
BUTE,Bute_9,1,Wednesday,2,Wednesday,,,,,PA20 9LD,"68 MOUNT STUART ROAD, ROTHESAY, BUTE",No Change,7.00 am
BUTE,Bute_9,1,Wednesday,2,Wednesday,,,,,PA20 9LD,"AFTON LODGE, 65 MOUNT STUART ROAD, ROTHESAY, BUTE",No Change,7.00 am
BUTE,Bute_9,1,Wednesday,2,Wednesday,,,,,PA20 9LD,All addresses at this postcode except those listed below,No Change,7.00 am
BUTE,Bute_9,1,Wednesday,2,Wednesday,,,,,PA20 9LD,"CALADH, 54B MOUNT STUART ROAD, ROTHESAY, BUTE",No Change,7.00 am
BUTE,Bute_9,1,Wednesday,2,Wednesday,,,,,PA20 9LD,"CALENNA 61, MOUNT STUART ROAD, ROTHESAY, BUTE",No Change,7.00 am
BUTE,Bute_9,1,Wednesday,2,Wednesday,,,,,PA20 9LD,"DUNCRAGGAN, 67 MOUNT STUART ROAD, ROTHESAY, BUTE",No Change,7.00 am
BUTE,Bute_9,1,Wednesday,2,Wednesday,,,,,PA20 9LD,"FLAT GROUND, AFTON LODGE, MOUNT STUART ROAD, ROTHESAY, BUTE",No Change,7.00 am
BUTE,Bute_9,1,Wednesday,2,Wednesday,,,,,PA20 9LD,"FLAT GROUND, ANWOTH, 63 MOUNT STUART ROAD, ROTHESAY, BUTE",No Change,7.00 am
BUTE,Bute_9,1,Wednesday,2,Wednesday,,,,,PA20 9LD,"G.F.FLAT, 62 MOUNT STUART ROAD, ROTHESAY, BUTE",No Change,7.00 am
BUTE,Bute_9,1,Wednesday,2,Wednesday,,,,,PA20 9LD,"STRATHCLYDE, 54B MOUNT STUART ROAD, ROTHESAY, BUTE",No Change,7.00 am
BUTE,Bute_9,1,Wednesday,2,Wednesday,,,,,PA20 9LD,"THE LAURELS, 66 MOUNT STUART ROAD, ROTHESAY, BUTE",No Change,7.00 am
BUTE,Bute_9,1,Wednesday,2,Wednesday,,,,,PA20 9LD,"U.F.FLAT, 62 MOUNT STUART ROAD, ROTHESAY, BUTE",No Change,7.00 am
BUTE,Bute_9,1,Wednesday,2,Wednesday,,,,,PA20 9LD,"UPPER FLAT ANWOTH, 63 MOUNT STUART ROAD, ROTHESAY, BUTE",No Change,7.00 am
BUTE,Bute_9,1,Wednesday,2,Wednesday,,,,,PA20 9DX,,No Change,7.00 am
BUTE,Bute_9,1,Wednesday,2,Wednesday,,,,,PA20 9DY,,No Change,7.00 am
BUTE,Bute_9,1,Wednesday,2,Wednesday,,,,,PA20 9EB,,No Change,7.00 am
HEL,,0,TBC,0,TBC,0,TBC,0,TBC,G83 8NU,All addresses at this postcode except those listed below,No Glass,6.00 am
HEL,,0,TBC,0,TBC,0,TBC,0,TBC,G83 8PD,All addresses at this postcode except those listed below,No Glass,6.00 am
HEL,,0,TBC,0,TBC,0,TBC,0,TBC,G83 8PF,All addresses at this postcode except those listed below,No Glass,6.00 am
HEL,,0,TBC,0,TBC,0,TBC,0,TBC,G84 8HL,All addresses at this postcode except those listed below,No Glass,6.00 am
HEL,,0,TBC,0,TBC,0,TBC,0,TBC,G84 8HL,"BARRACKS, FASLANE, GARELOCHHEAD, HELENSBURGH",No Glass,6.00 am
HEL,,0,TBC,0,TBC,0,TBC,0,TBC,G83 8PD,"DOUNE OF GLENDOUGLAS FARM, LUSS, ALEXANDRIA",No Glass,6.00 am
HEL,,0,TBC,0,TBC,0,TBC,0,TBC,G83 8NU,"INCHCONNACHAN, LUSS, ALEXANDRIA",No Glass,6.00 am
HEL,,0,TBC,0,TBC,0,TBC,0,TBC,G83 8NU,"INCHTAVANNAICH, LUSS, ALEXANDRIA",No Glass,6.00 am
HEL,,0,TBC,0,TBC,0,TBC,0,TBC,G83 8PD,"INVERGROIN,GLEN DOUGLAS, LUSS, ALEXANDRIA",No Glass,6.00 am
HEL,,0,TBC,0,TBC,0,TBC,0,TBC,G83 8PD,"THE CORRIES,INVERBEG, LUSS, ALEXANDRIA",No Glass,6.00 am
HEL,,0,TBC,0,TBC,0,TBC,0,TBC,G83 8PF,"TULLICH FARM,GLEN DOUGLAS, LUSS, ALEXANDRIA",No Glass,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5PG,"10 DARLEITH ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5PG,"12 DARLEITH ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5PG,"14 DARLEITH ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5PG,"16 DARLEITH ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5PG,"18 DARLEITH ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5PG,"2 DARLEITH ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5PG,"20 DARLEITH ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5PG,"22 DARLEITH ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5PG,"24 DARLEITH ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5PG,"26 DARLEITH ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5PG,"28 DARLEITH ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5PG,"30 DARLEITH ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5PG,"32 DARLEITH ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5PG,"4 DARLEITH ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5PG,"6 DARLEITH ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5PG,"8 DARLEITH ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5EY,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5JX,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5LB,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5PG,All addresses at this postcode except those listed below,,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5JX,"BAINFIELD, MAIN ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5JX,"BONAWE, MAIN ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5LB,"BURNSIDE COTTAGE, MAIN ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5JX,"CRAWFORD, MAIN ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5JX,"GARTUILLT, MAIN ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5JX,"GLENVIEW, MAIN ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5LB,"GOLF CLUB HOUSE, MAIN ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5JX,"KIRKLANDS, MAIN ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5JX,"LAUREL BANK, MAIN ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5JX,"MAMOHR, MAIN ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5JX,"MARLEA, MAIN ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5JX,"MILLBURN, MAIN ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5JX,"MOORCROFT, MAIN ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5LB,"SHIRA LODGE, MAIN ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5JX,"ST ANNS, MAIN ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5LB,"THE MANSE, MAIN ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5JX,"THE ORCHARD, MAIN ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5EY,"THE STABLES, BARRS ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5JX,"WESTBURN COTTAGE, MAIN ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5PG,"WESTLADE (SOUTH), DARLEITH ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5PG,"WESTLADE NORTH, DARLEITH ROAD, CARDROSS, DUMBARTON",,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5NL,,,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5NL,,,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5NW,,,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5NW,,,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5BU,,,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5HW,,,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5JH,,,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5JJ,,,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5JQ,,,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5JU,,,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5JY,,,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5LE,,,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5LF,,,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5LG,,,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5LH,,,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5LJ,,,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5LL,,,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5LN,,,6.00 am
HEL,LOM01,1,Monday,1,Monday,1,Monday,1,Monday,G82 5LP,,,6.00 am
